unix_time,timezone,datetime,station_id,unk1,unk2,unk3,lat,long,rain,temp,humidity,pressure,wind_speed,wind_dir,uv,co2,pm1,pm25,pm4,pm10,light_r,light_g,light_b,light_ir,light_vis
1767288015,Asia/Bangkok,2026-01-02 00:20:00,S1-0000898463,860384061494164,93.90,100,14.15897179,101.34601593,0.00,24.27,68.21,1009.59,0.00,268,0.01,430,15.96,17.12,17.31,17.40,0.0016,0.0015,0.0016,0.0016,0.00
1767288315,Asia/Bangkok,2026-01-02 00:25:00,S1-0000898463,860384061494164,93.90,100,14.15897179,101.34601593,0.00,24.40,67.51,1009.54,0.00,262,0.03,428,22.31,23.59,23.59,23.59,0.0016,0.0015,0.0016,0.0016,0.00
1767288616,Asia/Bangkok,2026-01-02 00:30:00,S1-0000898463,860384061494164,93.90,100,14.15897179,101.34601593,0.00,24.49,67.49,1009.51,0.00,274,0.05,429,23.84,25.72,25.70,25.85,0.0016,0.0015,0.0016,0.0016,0.00
1767288916,Asia/Bangkok,2026-01-02 00:35:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34604645,0.00,24.50,67.92,1009.56,0.00,271,0.03,437,16.08,18.09,18.50,18.82,0.0016,0.0015,0.0016,0.0016,0.00
1767289215,Asia/Bangkok,2026-01-02 00:40:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34604645,0.00,24.44,68.16,1009.57,0.00,268,0.04,434,18.96,20.28,20.08,20.56,0.0016,0.0015,0.0016,0.0016,0.00
1767289515,Asia/Bangkok,2026-01-02 00:45:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34604645,0.00,24.35,68.02,1009.57,0.00,296,0.03,430,12.08,12.78,12.78,12.78,0.0016,0.0015,0.0016,0.0016,0.00
1767289815,Asia/Bangkok,2026-01-02 00:50:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34604645,0.00,24.34,67.74,1009.53,0.00,290,0.02,435,15.81,16.71,16.71,16.71,0.0016,0.0015,0.0016,0.0016,0.00
1767290116,Asia/Bangkok,2026-01-02 00:55:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34604645,0.00,24.48,67.16,1009.58,0.00,330,0.02,436,15.84,16.75,16.75,16.75,0.0016,0.0015,0.0016,0.0016,0.00
1767290415,Asia/Bangkok,2026-01-02 01:00:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34604645,0.00,24.77,65.46,1009.49,3.7695,37,0.02,408,19.19,20.97,21.11,20.81,0.0016,0.0015,0.0016,0.0016,0.00
1767290716,Asia/Bangkok,2026-01-02 01:05:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34604645,0.00,25.00,65.24,1009.46,0.00,21,0.03,415,16.08,17.20,17.05,17.05,0.0016,0.0015,0.0016,0.0016,0.00
1767291047,Asia/Bangkok,2026-01-02 01:10:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34604645,0.00,25.09,65.04,1009.41,0.00,339,0.03,416,12.20,12.91,12.71,13.25,0.0016,0.0015,0.0016,0.0016,0.00
1767291315,Asia/Bangkok,2026-01-02 01:15:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34604645,0.00,25.11,65.04,1009.34,0.00,341,0.02,420,16.68,18.23,18.23,18.29,0.0016,0.0015,0.0016,0.0016,0.00
1767291616,Asia/Bangkok,2026-01-02 01:20:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34604645,0.00,25.11,65.84,1009.30,0.00,289,0.05,420,12.58,14.03,14.73,14.83,0.0016,0.0015,0.0016,0.0016,0.00
1767291915,Asia/Bangkok,2026-01-02 01:25:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34604645,0.00,24.95,65.38,1009.28,0.00,219,0.04,408,14.05,15.03,15.12,15.17,0.0016,0.0015,0.0016,0.0016,0.00
1767292215,Asia/Bangkok,2026-01-02 01:30:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34604645,0.00,24.81,67.69,1009.25,0.00,227,0.03,430,15.79,16.70,16.70,16.70,0.0016,0.0015,0.0016,0.0016,0.00
1767292515,Asia/Bangkok,2026-01-02 01:35:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34601593,0.00,24.59,67.86,1009.19,0.00,267,0.03,422,12.89,14.42,15.06,15.27,0.0016,0.0015,0.0016,0.0016,0.00
1767292815,Asia/Bangkok,2026-01-02 01:40:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34601593,0.00,24.26,68.46,1009.16,0.00,260,0.04,409,18.23,19.28,19.28,19.28,0.0016,0.0015,0.0016,0.0016,0.00
1767293116,Asia/Bangkok,2026-01-02 01:45:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34601593,0.00,24.08,67.78,1009.09,0.00,20,0.03,412,14.10,16.38,17.58,18.19,0.0016,0.0015,0.0016,0.0016,0.00
1767293416,Asia/Bangkok,2026-01-02 01:50:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34601593,0.00,24.00,69.90,1009.09,0.00,2,0.03,435,17.18,19.36,20.33,20.60,0.0016,0.0015,0.0016,0.0016,0.00
1767293716,Asia/Bangkok,2026-01-02 01:55:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34601593,0.00,23.85,68.41,1009.01,0.00,6,0.03,416,7.14,7.94,7.84,8.15,0.0016,0.0015,0.0016,0.0016,0.00
1767294016,Asia/Bangkok,2026-01-02 02:00:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34601593,0.00,23.75,68.97,1008.99,0.00,333,0.01,404,15.63,17.61,17.98,18.62,0.0016,0.0015,0.0016,0.0016,0.00
1767294316,Asia/Bangkok,2026-01-02 02:05:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34601593,0.00,23.73,68.63,1008.97,0.00,337,0.03,416,15.28,16.80,16.79,16.92,0.0016,0.0015,0.0016,0.0016,0.00
1767294616,Asia/Bangkok,2026-01-02 02:10:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34601593,0.00,23.72,68.44,1008.90,0.00,344,0.02,412,12.66,14.77,15.90,16.47,0.0016,0.0015,0.0016,0.0016,0.00
1767294916,Asia/Bangkok,2026-01-02 02:15:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34601593,0.00,23.78,68.69,1008.89,0.00,330,0.01,416,16.53,17.48,17.48,17.48,0.0016,0.0015,0.0016,0.0016,0.00
1767295216,Asia/Bangkok,2026-01-02 02:20:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34601593,0.00,23.81,68.64,1008.84,0.00,354,0.03,421,16.60,17.85,18.09,18.21,0.0016,0.0015,0.0016,0.0016,0.00
1767295516,Asia/Bangkok,2026-01-02 02:25:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34601593,0.00,23.79,69.18,1008.80,0.00,209,0.04,405,13.34,14.48,14.88,14.79,0.0016,0.0015,0.0016,0.0016,0.00
1767295817,Asia/Bangkok,2026-01-02 02:30:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34601593,0.00,23.34,71.19,1008.78,1.5078,200,0.03,430,14.38,18.18,20.23,21.26,0.0016,0.0015,0.0016,0.0016,0.00
1767296116,Asia/Bangkok,2026-01-02 02:35:00,S1-0000898463,860384061494164,93.12,100,14.15900230,101.34604645,0.00,22.63,73.62,1008.69,2.2617,185,0.05,454,23.76,25.13,25.13,25.13,0.0016,0.0015,0.0016,0.0016,0.00
1767296416,Asia/Bangkok,2026-01-02 02:40:00,S1-0000898463,860384061494164,93.12,100,14.15900230,101.34604645,0.00,21.98,75.26,1008.73,2.2617,194,0.04,431,15.63,16.97,17.02,17.11,0.0016,0.0015,0.0016,0.0016,0.00
1767296716,Asia/Bangkok,2026-01-02 02:45:00,S1-0000898463,860384061494164,93.12,100,14.15900230,101.34604645,0.00,21.59,76.30,1008.66,4.5234,167,0.05,433,20.47,21.71,21.77,21.79,0.0016,0.0015,0.0016,0.0016,0.00
1767297016,Asia/Bangkok,2026-01-02 02:50:00,S1-0000898463,860384061494164,93.12,100,14.15900230,101.34604645,0.00,21.41,76.88,1008.67,4.82496,175,0.02,439,17.96,20.02,20.61,20.95,0.0016,0.0015,0.0016,0.0016,0.00
1767297316,Asia/Bangkok,2026-01-02 02:55:00,S1-0000898463,860384061494164,93.12,100,14.15900230,101.34604645,0.00,21.29,77.26,1008.67,4.101216,172,0.03,442,21.36,22.59,22.59,22.59,0.0016,0.0015,0.0016,0.0016,0.00
1767297616,Asia/Bangkok,2026-01-02 03:00:00,S1-0000898463,860384061494164,93.12,100,14.15900230,101.34604645,0.00,21.27,77.23,1008.64,4.5234,180,0.04,433,19.37,22.57,24.26,24.71,0.0016,0.0015,0.0016,0.0016,0.00
1767297916,Asia/Bangkok,2026-01-02 03:05:00,S1-0000898463,860384061494164,93.12,100,14.15900230,101.34604645,0.00,21.26,77.17,1008.65,2.729118,176,0.05,437,27.07,28.63,28.63,28.66,0.0008,0.0015,0.0016,0.0008,0.00
1767298217,Asia/Bangkok,2026-01-02 03:10:00,S1-0000898463,860384061494164,93.12,100,14.15900230,101.34604645,0.00,21.28,77.11,1008.61,3.7695,186,0.05,444,19.61,23.25,24.79,25.87,0.0008,0.0015,0.0016,0.0008,0.00
1767298517,Asia/Bangkok,2026-01-02 03:15:00,S1-0000898463,860384061494164,93.12,100,14.15900230,101.34604645,0.00,21.22,77.40,1008.59,2.691423,183,0.03,444,17.77,20.13,21.00,21.77,0.0016,0.0015,0.0016,0.0016,0.00
1767298817,Asia/Bangkok,2026-01-02 03:20:00,S1-0000898463,860384061494164,93.12,100,14.15900230,101.34604645,0.00,21.16,77.40,1008.61,1.5078,181,0.03,442,15.38,17.48,18.50,19.19,0.00,0.0015,0.0016,0.0008,0.00
1767299117,Asia/Bangkok,2026-01-02 03:25:00,S1-0000898463,860384061494164,93.12,100,14.15900230,101.34604645,0.00,21.14,77.38,1008.60,0.00,192,0.05,424,16.70,19.75,21.34,22.14,0.0016,0.0015,0.0016,0.0016,0.00
1767299417,Asia/Bangkok,2026-01-02 03:30:00,S1-0000898463,860384061494164,93.12,100,14.15900230,101.34604645,0.00,21.11,77.44,1008.66,0.00,195,0.05,429,17.10,17.75,18.68,18.89,0.0016,0.0015,0.0016,0.0016,0.00
1767299717,Asia/Bangkok,2026-01-02 03:35:00,S1-0000898463,860384061494164,93.12,100,14.15903568,101.34599304,0.00,21.05,77.73,1008.63,1.726431,185,0.03,439,19.72,20.85,21.69,21.69,0.0008,0.0015,0.0016,0.0016,0.00
1767300017,Asia/Bangkok,2026-01-02 03:40:00,S1-0000898463,860384061494164,93.12,100,14.15903568,101.34599304,0.00,20.99,77.76,1008.66,1.696275,183,0.03,444,18.36,21.06,22.12,22.71,0.0008,0.0015,0.0008,0.0008,0.00
1767300317,Asia/Bangkok,2026-01-02 03:45:00,S1-0000898463,860384061494164,92.29,100,14.15903568,101.34599304,0.00,21.06,77.28,1008.66,2.2617,180,0.02,443,17.22,18.21,18.25,18.43,0.00,0.0015,0.00,0.00,0.00
1767300617,Asia/Bangkok,2026-01-02 03:50:00,S1-0000898463,860384061494164,92.29,100,14.15903568,101.34599304,0.00,21.09,77.33,1008.71,3.7695,169,0.06,435,17.03,18.55,19.00,19.22,0.00,0.00,0.00,0.00,0.00
1767300917,Asia/Bangkok,2026-01-02 03:55:00,S1-0000898463,860384061494164,92.29,100,14.15903568,101.34599304,0.00,21.09,77.09,1008.73,3.0156,176,0.02,421,21.05,24.38,25.71,26.74,0.00,0.00,0.00,0.00,0.00
1767301217,Asia/Bangkok,2026-01-02 04:00:00,S1-0000898463,860384061494164,93.12,100,14.15903568,101.34599304,0.00,21.13,76.86,1008.71,4.5234,171,0.04,434,17.96,18.99,18.99,18.99,0.00,0.00,0.00,0.00,0.00
1767301517,Asia/Bangkok,2026-01-02 04:05:00,S1-0000898463,860384061494164,92.29,100,14.15903568,101.34599304,0.00,21.19,76.74,1008.72,3.234231,172,0.02,433,17.79,19.00,19.16,19.06,0.00,0.00,0.00,0.00,0.00
1767301817,Asia/Bangkok,2026-01-02 04:10:00,S1-0000898463,860384061494164,93.12,100,14.15903568,101.34599304,0.00,21.29,76.35,1008.69,4.847577,166,0.02,427,16.70,19.50,20.51,21.13,0.00,0.00,0.00,0.00,0.00
1767302117,Asia/Bangkok,2026-01-02 04:15:00,S1-0000898463,860384061494164,93.12,100,14.15903568,101.34599304,0.00,21.49,75.15,1008.71,4.357542,165,0.02,427,11.44,12.09,11.94,12.07,0.00,0.00,0.00,0.00,0.00
1767302417,Asia/Bangkok,2026-01-02 04:20:00,S1-0000898463,860384061494164,92.29,100,14.15903568,101.34599304,0.00,21.57,75.45,1008.66,1.5078,177,0.03,417,19.36,20.47,20.47,20.47,0.00,0.00,0.00,0.00,0.00
1767302717,Asia/Bangkok,2026-01-02 04:25:00,S1-0000898463,860384061494164,92.29,100,14.15903568,101.34599304,0.00,21.49,75.61,1008.68,2.691423,185,0.02,449,17.26,18.20,18.25,18.25,0.00,0.00,0.00,0.00,0.00
1767303018,Asia/Bangkok,2026-01-02 04:30:00,S1-0000898463,860384061494164,92.29,100,14.15903568,101.34599304,0.00,21.35,76.71,1008.70,3.0156,180,0.03,424,20.93,22.13,22.13,22.13,0.00,0.00,0.00,0.00,0.00
1767303317,Asia/Bangkok,2026-01-02 04:35:00,S1-0000898463,860384061494164,92.29,100,14.15901852,101.34604645,0.00,21.27,76.11,1008.66,0.00,185,0.01,416,12.83,13.97,15.24,15.35,0.00,0.00,0.00,0.00,0.00
1767303617,Asia/Bangkok,2026-01-02 04:40:00,S1-0000898463,860384061494164,92.29,100,14.15901852,101.34604645,0.00,21.29,77.14,1008.67,0.00,311,0.03,440,20.32,21.48,21.48,21.48,0.00,0.00,0.00,0.00,0.00
1767303917,Asia/Bangkok,2026-01-02 04:45:00,S1-0000898463,860384061494164,92.29,100,14.15901852,101.34604645,0.00,21.22,76.62,1008.69,0.00,289,0.01,436,11.83,12.60,12.68,12.59,0.00,0.00,0.00,0.00,0.00
1767304218,Asia/Bangkok,2026-01-02 04:50:00,S1-0000898463,860384061494164,92.29,100,14.15901852,101.34604645,0.00,21.16,75.67,1008.74,0.00,291,0.04,423,19.74,20.87,20.87,20.87,0.00,0.00,0.00,0.00,0.00
1767304518,Asia/Bangkok,2026-01-02 04:55:00,S1-0000898463,860384061494164,92.29,100,14.15901852,101.34604645,0.00,21.29,75.03,1008.73,0.00,264,0.03,419,14.21,16.95,18.14,18.81,0.00,0.00,0.00,0.00,0.00
1767304818,Asia/Bangkok,2026-01-02 05:00:00,S1-0000898463,860384061494164,92.29,100,14.15901852,101.34604645,0.00,21.50,73.94,1008.77,0.00,41,0.04,412,13.57,14.35,14.35,14.35,0.00,0.00,0.00,0.00,0.00
1767305118,Asia/Bangkok,2026-01-02 05:05:00,S1-0000898463,860384061494164,92.29,100,14.15901852,101.34604645,0.00,21.99,72.59,1008.75,3.0156,170,0.03,408,18.86,19.94,19.94,19.94,0.00,0.00,0.00,0.00,0.00
1767305418,Asia/Bangkok,2026-01-02 05:10:00,S1-0000898463,860384061494164,92.29,100,14.15901852,101.34604645,0.00,22.32,71.50,1008.78,0.00,190,0.03,416,19.62,22.31,23.57,23.91,0.00,0.00,0.00,0.00,0.00
1767305718,Asia/Bangkok,2026-01-02 05:15:00,S1-0000898463,860384061494164,92.29,100,14.15901852,101.34604645,0.00,22.43,73.18,1008.87,0.00,4,0.03,414,10.84,12.46,12.94,13.22,0.00,0.00,0.00,0.00,0.00
1767306018,Asia/Bangkok,2026-01-02 05:20:00,S1-0000898463,860384061494164,92.29,100,14.15901852,101.34604645,0.00,22.18,72.84,1008.82,2.2617,29,0.05,406,13.00,13.87,14.07,14.07,0.00,0.00,0.00,0.00,0.00
1767306318,Asia/Bangkok,2026-01-02 05:25:00,S1-0000898463,860384061494164,92.29,100,14.15901852,101.34604645,0.00,22.00,74.41,1008.93,0.00,290,0.01,443,12.27,12.90,13.49,14.13,0.00,0.00,0.00,0.00,0.00
1767306618,Asia/Bangkok,2026-01-02 05:30:00,S1-0000898463,860384061494164,92.29,100,14.15901852,101.34604645,0.00,21.60,76.07,1008.97,0.00,295,0.04,444,9.37,11.21,12.10,12.36,0.00,0.00,0.00,0.00,0.00
1767306918,Asia/Bangkok,2026-01-02 05:35:00,S1-0000898463,860384061494164,92.29,100,14.15892315,101.34609222,0.00,21.27,76.36,1009.02,0.00,266,0.04,443,13.63,14.08,14.57,14.52,0.00,0.00,0.00,0.00,0.00
1767307218,Asia/Bangkok,2026-01-02 05:40:00,S1-0000898463,860384061494164,92.29,100,14.15892315,101.34609222,0.00,21.08,76.20,1009.10,0.00,257,0.01,437,9.20,10.46,11.06,11.36,0.00,0.00,0.00,0.00,0.00
1767307518,Asia/Bangkok,2026-01-02 05:45:00,S1-0000898463,860384061494164,91.40,100,14.15892315,101.34609222,0.00,20.87,76.76,1009.18,1.5078,179,0.02,436,20.88,22.08,22.08,22.08,0.00,0.00,0.00,0.00,0.00
1767307818,Asia/Bangkok,2026-01-02 05:50:00,S1-0000898463,860384061494164,92.29,100,14.15892315,101.34609222,0.00,20.78,77.06,1009.23,1.88475,198,0.05,435,10.35,10.95,10.95,10.95,0.00,0.00,0.00,0.00,0.00
1767308118,Asia/Bangkok,2026-01-02 05:55:00,S1-0000898463,860384061494164,92.29,100,14.15892315,101.34609222,0.00,20.73,76.74,1009.26,0.00,245,0.01,435,10.64,13.70,15.22,15.98,0.00,0.00,0.00,0.00,0.00
1767308418,Asia/Bangkok,2026-01-02 06:00:00,S1-0000898463,860384061494164,92.29,100,14.15892315,101.34609222,0.00,20.69,76.82,1009.29,0.00,242,0.02,435,21.79,23.04,23.04,23.04,0.00,0.00075,0.0016,0.0008,0.00
1767308718,Asia/Bangkok,2026-01-02 06:05:00,S1-0000898463,860384061494164,91.40,100,14.15892315,101.34609222,0.00,20.63,77.45,1009.39,0.00,241,0.04,427,13.20,14.20,14.50,14.59,0.0016,0.0015,0.0016,0.0016,0.00
1767309018,Asia/Bangkok,2026-01-02 06:10:00,S1-0000898463,860384061494164,92.29,100,14.15892315,101.34609222,0.00,20.51,77.56,1009.46,0.00,219,0.03,442,16.81,19.17,20.30,20.86,0.0016,0.0015,0.0016,0.0016,0.00
1767309319,Asia/Bangkok,2026-01-02 06:15:00,S1-0000898463,860384061494164,92.29,100,14.15892315,101.34609222,0.00,20.46,77.18,1009.51,0.00,239,0.06104,425,13.41,15.44,16.46,16.98,0.0016,0.003,0.0032,0.0016,1.10
1767309618,Asia/Bangkok,2026-01-02 06:20:00,S1-0000898463,860384061494164,92.29,100,14.15892315,101.34609222,0.00,20.38,78.29,1009.53,0.00,283,0.062792,452,20.64,22.84,23.71,24.32,0.0032,0.006,0.008,0.0016,5.48
1767309919,Asia/Bangkok,2026-01-02 06:25:00,S1-0000898463,860384061494164,92.29,100,14.15892315,101.34609222,0.00,20.22,79.57,1009.62,0.00,291,0.069588,473,10.07,11.36,11.94,12.39,0.016,0.0315,0.0304,0.008,22.47
1767310219,Asia/Bangkok,2026-01-02 06:30:00,S1-0000898463,860384061494164,91.40,100,14.15892315,101.34609222,0.00,19.88,80.69,1009.75,0.00,216,0.091508,466,19.37,21.43,22.19,22.58,0.0616,0.106005,0.102592,0.0296,77.27
1767310519,Asia/Bangkok,2026-01-02 06:35:00,S1-0000898463,860384061494164,91.40,100,14.15898609,101.34599304,0.00,19.64,82.20,1009.84,0.00,278,0.140132,475,20.96,22.17,22.17,22.17,0.153072,0.273,0.2592,0.052,198.83
1767310819,Asia/Bangkok,2026-01-02 06:40:00,S1-0000898463,860384061494164,91.40,100,14.15898609,101.34599304,0.00,19.59,82.14,1010.00,0.00,295,0.23468,472,17.78,19.73,20.48,20.86,0.3224,0.596505,0.5376,0.088,435.20
1767311119,Asia/Bangkok,2026-01-02 06:45:00,S1-0000898463,860384061494164,91.40,100,14.15898609,101.34599304,0.00,19.61,78.14,1009.96,0.00,298,0.378624,437,14.29,17.03,18.52,19.26,0.594928,1.090005,0.937872,0.1632,795.06
1767311419,Asia/Bangkok,2026-01-02 06:50:00,S1-0000898463,860384061494164,92.29,100,14.15898609,101.34599304,0.00,19.81,76.81,1010.10,0.00,14,0.599868,422,13.57,14.35,14.35,14.35,1.0312,1.84725,1.5088,0.302928,1348.17
1767311719,Asia/Bangkok,2026-01-02 06:55:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34599304,0.00,20.07,76.66,1010.16,0.00,340,0.82674,438,14.93,15.79,15.79,15.79,1.445072,2.623755,2.142672,0.410672,1915.35
1767312020,Asia/Bangkok,2026-01-02 07:00:00,S1-0000898463,860384061494164,92.29,100,14.15898609,101.34599304,0.00,20.33,75.23,1010.22,0.00,268,1.06198,430,11.34,12.93,13.98,14.30,1.864272,3.42975,2.8184,0.504528,2503.45
1767312319,Asia/Bangkok,2026-01-02 07:05:00,S1-0000898463,860384061494164,92.29,100,14.15898609,101.34599304,0.00,20.51,74.52,1010.25,0.00,301,1.34398,438,10.00,10.27,10.64,10.58,2.4008,4.394745,3.567472,0.6488,3208.45
1767312619,Asia/Bangkok,2026-01-02 07:10:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34599304,0.00,20.81,74.49,1010.40,0.00,285,1.633628,430,6.36,10.63,10.90,10.70,2.967824,5.38734,4.310928,0.825072,3932.57
1767312919,Asia/Bangkok,2026-01-02 07:15:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34599304,0.00,21.12,72.40,1010.40,0.00,295,1.864836,437,10.97,12.41,12.97,13.24,3.3856,6.176745,4.961328,0.932576,4510.59
1767313219,Asia/Bangkok,2026-01-02 07:20:00,S1-0000898463,860384061494164,93.12,100,14.15898609,101.34599304,0.00,21.51,72.05,1010.50,0.00,297,2.0589,431,14.21,15.59,15.22,15.22,3.7256,6.839745,5.5424,1.0068,4995.75
1767313519,Asia/Bangkok,2026-01-02 07:25:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34599304,0.00,21.92,72.27,1010.45,0.00,281,2.234188,436,8.78,10.49,10.57,10.47,4.032528,7.441005,6.066128,1.075728,5433.97
1767313819,Asia/Bangkok,2026-01-02 07:30:00,S1-0000898463,860384061494164,93.90,100,14.15898609,101.34599304,0.00,22.23,71.06,1010.50,0.00,248,2.405528,434,14.10,14.96,15.00,14.96,4.338672,8.0265,6.5656,1.1504,5862.32
1767314119,Asia/Bangkok,2026-01-02 07:35:00,S1-0000898463,860384061494164,93.90,100,14.15908623,101.34606171,0.00,22.45,70.29,1010.67,0.00,270,2.553468,441,11.61,12.97,13.41,13.63,4.606672,8.53275,6.996,1.2264,6232.17
1767314419,Asia/Bangkok,2026-01-02 07:40:00,S1-0000898463,860384061494164,93.12,100,14.15908623,101.34606171,0.00,22.70,66.39,1010.74,0.00,271,2.552208,399,5.06,5.34,5.41,5.45,4.549024,8.529,7.177072,1.1616,6229.02
1767314719,Asia/Bangkok,2026-01-02 07:45:00,S1-0000898463,860384061494164,93.90,100,14.15908623,101.34606171,0.00,22.97,66.39,1010.84,0.00,248,2.804508,411,8.74,9.89,9.91,10.08,4.986672,9.391995,7.924272,1.262128,6859.77
1767315019,Asia/Bangkok,2026-01-02 07:50:00,S1-0000898463,860384061494164,94.61,100,14.15908623,101.34606171,0.00,23.29,67.89,1010.91,0.00,232,3.183176,420,10.59,11.17,11.20,11.20,5.689376,10.686495,8.878928,1.5008,7806.44
1767315320,Asia/Bangkok,2026-01-02 07:55:00,S1-0000898463,860384061494164,95.27,100,14.15908623,101.34606171,0.00,23.57,64.78,1010.97,0.00,268,3.464212,412,7.29,8.97,10.21,10.50,6.195472,11.645745,9.634672,1.672352,8509.03
1767315620,Asia/Bangkok,2026-01-02 08:00:00,S1-0000898463,860384061494164,95.87,100,14.15908623,101.34606171,0.00,24.04,63.42,1011.06,0.00,256,3.686936,413,9.16,10.27,10.75,10.99,6.580272,12.417645,10.277872,1.784224,9065.84
1767315920,Asia/Bangkok,2026-01-02 08:05:00,S1-0000898463,860384061494164,97.32,100,14.15908623,101.34606171,0.00,24.44,61.61,1011.08,0.00,258,3.920576,427,13.99,14.98,15.13,15.20,6.98016,13.2087,10.866672,1.917712,9649.94
1767316220,Asia/Bangkok,2026-01-02 08:10:00,S1-0000898463,860384061494164,96.90,100,14.15908623,101.34606171,0.00,24.87,68.68,1011.18,0.00,297,4.144332,439,9.76,11.39,11.70,12.11,7.457328,13.979505,11.4168,2.021488,10209.33
1767316520,Asia/Bangkok,2026-01-02 08:15:00,S1-0000898463,860384061494164,96.90,100,14.15908623,101.34606171,0.00,25.14,64.76,1011.29,0.00,262,4.61024,438,14.51,16.34,17.61,18.12,8.2616,15.57225,12.3688,2.290208,11374.10
1767316820,Asia/Bangkok,2026-01-02 08:20:00,S1-0000898463,860384061494164,97.69,100,14.15908623,101.34606171,0.00,25.44,64.34,1011.35,0.00,270,4.722252,435,17.45,18.46,18.46,18.46,8.1848,15.961995,12.678928,2.298128,11654.13
1767317120,Asia/Bangkok,2026-01-02 08:25:00,S1-0000898463,860384061494164,97.69,100,14.15908623,101.34606171,0.00,25.64,64.29,1011.43,0.00,253,7.654384,429,17.39,18.73,19.01,19.15,9.7376,25.959255,14.1952,2.69952,18984.46
1767317421,Asia/Bangkok,2026-01-02 08:30:00,S1-0000898463,860384061494164,97.69,100,14.15908623,101.34606171,0.00,25.67,66.97,1011.59,0.00,272,6.537668,455,13.11,13.42,14.26,14.52,11.7968,22.1568,16.772,5.189072,16192.67
1767317720,Asia/Bangkok,2026-01-02 08:35:00,S1-0000898463,860384061494164,98.25,100,14.15896797,101.34581757,0.00,25.96,66.74,1011.65,0.00,268,9.18966,440,14.07,17.13,19.38,20.45,16.061872,31.309005,22.315472,5.654672,22822.65
1767318020,Asia/Bangkok,2026-01-02 08:40:00,S1-0000898463,860384061494164,98.58,100,14.15896797,101.34581757,0.00,26.46,65.01,1011.65,0.00,261,11.095724,440,11.50,13.94,15.33,16.05,25.6904,37.775565,21.680272,6.397936,27587.81
1767318320,Asia/Bangkok,2026-01-02 08:45:00,S1-0000898463,860384061494164,98.68,100,14.15896797,101.34581757,0.00,26.71,65.45,1011.65,0.00,258,11.429456,442,15.18,17.51,18.78,19.41,20.314672,38.91357,30.7152,6.9168,28422.14
1767318620,Asia/Bangkok,2026-01-02 08:50:00,S1-0000898463,860384061494164,98.68,100,14.15896797,101.34581757,0.00,27.22,65.43,1011.71,0.00,287,11.3768,438,15.16,16.52,16.54,16.62,25.904,38.604495,26.678592,6.405328,28290.50
1767318920,Asia/Bangkok,2026-01-02 08:55:00,S1-0000898463,860384061494164,98.55,100,14.15896797,101.34581757,0.00,27.63,65.66,1011.82,0.00,288,12.692584,437,14.74,16.11,16.17,16.27,20.9256,43.252995,24.857872,10.817328,31579.96
1767319220,Asia/Bangkok,2026-01-02 09:00:00,S1-0000898463,860384061494164,98.55,100,14.15896797,101.34581757,0.00,28.08,64.55,1011.86,0.00,284,13,435,19.39,21.66,22.13,22.48,22.423312,56.9985,25.888464,10.169376,41785.00
1767319520,Asia/Bangkok,2026-01-02 09:05:00,S1-0000898463,860384061494164,98.55,100,14.15896797,101.34581757,0.00,28.43,61.98,1011.92,0.00,256,12.839648,426,22.97,26.58,27.68,28.44,23.685072,43.663005,25.953824,5.825824,31947.62
1767319820,Asia/Bangkok,2026-01-02 09:10:00,S1-0000898463,860384061494164,98.55,100,14.15896797,101.34581757,0.00,28.66,60.11,1011.95,0.00,260,10.749856,412,11.36,12.01,12.01,12.01,20.771472,36.585255,32.676528,6.085872,26723.14
